menu_week_start,scraped_at,id,core_recipe_id,name,portion_weight_g,kcal_per_portion,protein_g_per_portion,fat_g_per_portion,fat_saturates_g_per_portion,carbs_g_per_portion,sugars_g_per_portion,fibre_g_per_portion,salt_g_per_portion,kcal_per_100g,protein_g_per_100g,fat_g_per_100g,fat_saturates_g_per_100g,carbs_g_per_100g,sugars_g_per_100g,fibre_g_per_100g,salt_g_per_100g,five_a_day,prep_time_min,preparation_type,spice_level,food_brand,dietary_claims,rating_avg,rating_count,is_available
2026-05-05,2026-05-10,44a1f76d-9d3c-407a-b889-208fb31a4778,11802,Bacon & Mushroom Alfredo,,605,26.1,21.4,,73.0,,,1.9,,,,,,,,,1,10,full-prep,no spice,10-Minute,,4.38,1059,True
2026-05-05,2026-05-10,816ed68e-976e-4ad3-a50e-7b436609f0bd,3019,Bacon & Pesto Mac 'N' Cheese,283,712,31.0,37.2,13.8,66.2,3.3,4.6,2.73,251,11.0,13.1,4.9,23.4,1.2,1.6,0.96,2,45,full-prep,no spice,Modern Bistro,,4.18,14315,True
2026-05-05,2026-05-10,309b5e08-8043-4088-92ff-d1bbe600a88e,5414,Baked Bengali-Style Mustard & Coconut Pollock Curry,362,488,26.2,12.6,8.6,66.3,7.8,5.4,2.97,134,7.3,3.5,2.4,18.3,2.2,1.5,0.82,2,40,full-prep,mild,Prepped in 5,Dairy Free; Gluten Free,4.36,4932,True
2026-05-05,2026-05-10,256622f3-e2aa-4448-a8e6-f8ca5d16eb97,4273,Baked Chicken Thigh & Almond Curry With Rice And Naan,500,770,39.5,25.0,5.3,98.2,14.4,8.0,2.27,153,7.9,5.0,1.1,19.6,2.9,1.6,0.45,2,60,full-prep,mild,Prepped in 5,,4.25,6880,True
2026-05-05,2026-05-10,b30a9121-511c-48ad-a55d-9d9ef96e31db,3285,Baked Ratatouille Tortiglioni With Goats' Cheese,443,522,21.2,10.5,6.3,91.4,14.7,8.1,1.88,117,4.8,2.4,1.4,20.7,3.3,1.8,0.42,3,40,full-prep,mild,Prepped in 5,Vegetarian,4.34,21903,True
2026-05-05,2026-05-10,1f7c8dc8-16cd-412a-9269-2c8b4ec61c4a,7348,Banging Greek-Style Beef Kofta & Bulgur Bowl With Tzatziki,444,647,38.0,24.8,9.7,70.7,11.6,6.7,1.25,145,8.6,5.6,2.2,15.9,2.6,1.5,0.28,2,20,full-prep,no spice,Protein Hit,,4.24,785,True
2026-05-05,2026-05-10,d450d154-f559-4cdb-aa84-c3eaf82d367e,14342,Battered Basa With Salt & Vinegar Chips And Mushy Peas,,484,28.1,22.3,,44.5,,,0.92,,,,,,,,,1,35,full-prep,no spice,Modern Bistro,Dairy Free,4.38,286,True
2026-05-05,2026-05-10,0cdd6400-14a9-4a22-8716-3eb46218876c,15385,BBQ Double Chicken Loaded Cheesy Fries,681,794,69.6,34.0,19.2,55.6,15.5,6.5,1.4,116,10.2,5.0,2.8,8.2,2.3,1.0,0.2,1,40,full-prep,no spice,Takeaway Night,,4.51,47,True
2026-05-05,2026-05-10,2b922b13-92ab-4401-93c4-97fb496e2a84,14512,Beef Spaghetti Bolognese,,738,42.5,25.1,,84.7,,,2.09,,,,,,,,,3,30,full-prep,no spice,Everyday Favourites,,4.88,8,True
2026-05-05,2026-05-10,b4e7621c-0cb4-4be5-b354-5e2db6ae0498,7279,Black Pepper Tofu Stir-Fry With Rice,394,630,36.5,12.8,2.1,89.2,12.0,7.6,2.8,159,9.3,3.2,0.5,22.6,3.0,1.9,0.71,1,25,full-prep,mild,20 minute meals,Vegan; Vegetarian; Dairy Free,4.35,4853,True
2026-05-05,2026-05-10,8de3a7cb-ec37-4f91-8c0d-c58caf59a0a0,5259,BLT With Cheesy Garlic Baked Wedges,514,897,27.9,46.9,12.4,93.0,22.3,7.6,3.06,174,5.4,9.1,2.4,18.1,4.3,1.5,0.6,2,35,full-prep,mild,Takeaway Night,,4.44,1051,True
2026-05-05,2026-05-10,26335536-6a03-4a3e-acee-407ac83995de,15833,British Asparagus & Spinach Cannelloni W. Salad & A Chicken Breast,407,582,47.7,21.6,12.3,48.3,4.3,4.5,0.8,142,11.7,5.3,3.0,11.9,1.0,1.1,0.2,3,35,full-prep,no spice,Modern Bistro,,0,0,True
2026-05-05,2026-05-10,79784400-7a39-42d5-9a38-4eec46c7aec1,7987,Brown Butter & Crispy Sage Mafaldine With Butternut Salad,266,639,20.1,24.2,11.9,83.4,9.1,5.4,1.62,239,7.6,9.1,4.5,31.3,3.4,2.0,0.61,1,20,full-prep,no spice,20 minute meals,Vegetarian,4.37,334,True
2026-05-05,2026-05-10,de22d1d0-3b03-4b55-9669-4958c80a5c81,3601,Buffalo Chicken Salad Bowl With Ranch Dressing,433,317,35.1,6.4,1.9,29.5,8.9,5.1,0.78,73,8.1,1.5,0.4,6.8,2.1,1.2,0.18,2,25,full-prep,spicy,20 minute meals,,4.05,10720,True
2026-05-05,2026-05-10,d6fd2d92-c2ae-4a7f-b37d-4289b7825f8c,6855,Butternut Squash & Sage Sauce With Fresh Orecchiette,244,541,19.8,14.6,4.4,82.8,6.1,4.5,0.86,221,8.1,6.0,1.8,34.0,2.5,1.8,0.35,1,10,full-prep,no spice,Pasta Pronto,Vegetarian,4.19,2582,True
2026-05-05,2026-05-10,8765576d-2975-43f0-a866-17baa2382281,6262,Cheesy Baked Basa And Pea Greens With Garlic Butter,451,413,34.1,9.5,5.5,49.9,9.7,9.9,0.49,91,7.6,2.1,1.2,11.1,2.1,2.2,0.11,2,35,full-prep,no spice,Family Kitchen,,4.41,26243,True
2026-05-05,2026-05-10,79d74d30-3f3e-4459-b262-eeffba3fe62d,4120,Cheesy BBQ Chicken 'N' Chips,524,412,38.3,7.1,2.5,50.2,11.7,6.1,0.8,78,7.3,1.4,0.5,9.6,2.2,1.2,0.15,2,45,full-prep,mild,Modern Bistro,,4.33,10907,True
2026-05-05,2026-05-10,c9dbc4ce-7ce0-4bb8-b91e-9ba4c5c1804a,2247,Cheesy Pepperoni & Tomato Chicken With Crispy Potatoes,513,471,41.0,18.2,8.6,37.3,7.4,6.2,1.13,91,8.0,3.6,1.7,7.3,1.4,1.2,0.22,3,40,full-prep,no spice,Gastropub,Gluten Free,4.28,10119,True
2026-05-05,2026-05-10,d86eb399-4d3e-4769-884d-42b8770e858b,7324,Cheesy Sausage & Pepper Chilli Con Carne Pasta Bake,425,531,27.6,22.0,10.3,59.6,11.2,10.5,2.46,124,6.5,5.2,2.4,14.0,2.6,2.5,0.58,3,40,full-prep,mild,Family Kitchen,,4.33,6254,True
2026-05-05,2026-05-10,abf62d55-af42-447a-a50a-e7e1f4071ae8,15266,Cheesy Topped BBQ Beef Brisket Burger With Herby Corn & Paprika Wedges,573,950,48.9,49.7,17.6,77.6,16.2,8.4,2.57,165,8.5,8.7,3.1,13.5,2.8,1.5,0.45,1,50,full-prep,mild,Gastropub,,0,0,False
2026-05-05,2026-05-10,0745d7e3-9c8a-4366-a754-8572a3e771d1,5742,Chicken Breast Kyiv Pasta Bake With Lemony Courgette,422,677,48.6,16.5,8.5,88.6,6.6,4.5,1.65,160,11.5,3.9,2.0,21.0,1.6,1.1,0.39,1,45,full-prep,no spice,Modern Bistro,,4.35,944,True
2026-05-05,2026-05-10,41a20cf7-10c3-4151-9cec-14074c2f5a30,5736,"Chicken Teesside Parmo With Garlic Mayo, Chips And Salad",440,620,38.9,31.5,7.4,47.0,4.7,4.4,0.76,140,8.8,7.2,1.7,10.7,1.1,1.0,0.17,1,40,full-prep,no spice,Takeaway Night,,4.34,14222,True
2026-05-05,2026-05-10,21b7cd0e-c1bb-4792-9898-a9765de75c08,2738,Chicken Thigh Enchiladas Suizas,428,819,41.9,39.1,18.8,75.2,14.6,7.2,1.7,191,9.8,9.1,4.4,17.6,3.4,1.7,0.4,2,45,full-prep,mild,Global Kitchen,,4.31,3515,True
2026-05-05,2026-05-10,1559b267-ee0f-4ac8-9828-d2081d81c6ba,8431,Chicken Thigh Gyros & Hot Honey Halloumi Greek-Style Feast,,1132,68.4,46.6,,110.3,,,3.63,,,,,,,,,2,45,full-prep,spicy,Ultimate Fakeaway,,4.4,735,True
2026-05-05,2026-05-10,d71fa35c-7862-422d-aa85-3bf956b4ea6e,928,Chicken Thigh Tinga Tacos With Lime Mayo,430,873,45.4,49.9,13.5,60.5,7.1,4.1,1.51,203,10.6,11.6,3.1,14.1,1.7,1.0,0.35,1,25,full-prep,mild,20 minute meals,,4.32,39019,True
2026-05-05,2026-05-10,010ec2d4-e7e0-41c8-bc8f-e5fc176beb7f,2051,Chicken Tikka Masala With Rice,310,633,40.8,19.7,8.8,73.2,17.7,4.4,1.39,204,13.2,6.3,2.9,23.6,5.7,1.4,0.45,1,30,full-prep,mild,Takeaway Night,Gluten Free,4.4,35133,True
2026-05-05,2026-05-10,52c11e63-73ba-4b98-ace8-a7087b5ca623,7544,Chicken Topped Butternut Squash & Sage Risotto,402,533,39.1,7.6,3.4,75.6,10.2,5.5,1.94,132,9.7,1.9,0.8,18.8,2.5,1.4,0.48,2,45,full-prep,no spice,Calorie Controlled,,3.91,625,True
2026-05-05,2026-05-10,ead9d2da-8c4c-4994-a1c2-d0a9fbcf7976,14074,Chicken With Creamy Tomato Sauce And Pesto Carrot Mash,429,392,33.1,18.7,6.9,24.0,11.8,6.7,1.33,91,7.7,4.4,1.6,5.6,2.8,1.6,0.31,2,30,full-prep,no spice,Nutrient Rich,Gluten Free,3.77,1128,True
2026-05-05,2026-05-10,5408ed92-28af-4d7d-957a-d8d6576e57d9,8175,Chicken Yakitori Skewers With Candied Sweet Potato,,614,32.0,25.7,,64.1,,,1.88,,,,,,,,,3,45,full-prep,no spice,Global Kitchen,Dairy Free,4.67,6,True
2026-05-05,2026-05-10,dcd0b798-aa3e-4f0c-a6d3-e6231d548fad,15519,"Chicken, Bacon & Red Wine Chasseur With Crushed Potatoes",,439,43.1,13.7,,37.7,,,2.9,,,,,,,,,1,10,full-prep,no spice,Fine Dine In,Dairy Free; Gluten Free,4.39,94,True
2026-05-05,2026-05-10,aacacd81-45ca-491b-ab5c-b82daa95b96d,4083,Chinese-Style Chicken Thigh & Pepper Chow Mein,311,556,33.3,17.8,4.3,64.5,10.9,2.9,1.99,178,10.7,5.7,1.4,20.7,3.5,0.9,0.64,1,25,full-prep,no spice,20 minute meals,Dairy Free,4.14,9362,True
2026-05-05,2026-05-10,6a0839cf-e32a-43b2-bfe1-c80bea4d2446,15031,Classic Creamy Chicken Thigh Pie With Mash & Roast Carrots,,783,35.5,37.2,,79.3,,,1.85,,,,,,,,,3,50,full-prep,no spice,Everyday Favourites,,5,1,True
2026-05-05,2026-05-10,4a115b72-2339-46fe-b564-1b5f43d63654,536,Coconut Poached Basa & Tom Kha Rice,282,433,26.9,11.4,8.6,50.9,2.1,3.8,1.51,153,9.6,4.1,3.1,18.1,0.7,1.3,0.54,1,25,full-prep,spicy,20 minute meals,Dairy Free; Gluten Free,3.99,540,True
2026-05-05,2026-05-10,31e41d7d-7c34-423d-90ad-19d567df2e64,12356,Creamy Cajun-Style Double Chicken Breast & Pepper Linguine,479,738,69.2,15.7,6.5,78.7,8.9,6.4,1.54,154,14.5,3.3,1.4,16.4,1.9,1.3,0.32,1,30,full-prep,mild,20 minute meals,,4.24,50,True
2026-05-05,2026-05-10,6241906f-1b8a-4dfe-bfea-4a294e86a467,7961,Creamy Fennel Sausage & Chilli Ragù With Mafaldine,310,744,30.3,31.8,16.8,82.1,8.3,6.2,2.27,239,9.8,10.2,5.4,26.5,2.7,2.0,0.73,1,25,full-prep,spicy,20 minute meals,,4.34,2046,True
2026-05-05,2026-05-10,e046aafc-2516-4132-a5f4-0bc39524a65d,171,Creamy Mushroom Stroganoff,310,491,14.5,13.6,8.0,76.9,7.6,6.0,1.42,158,4.7,4.4,2.6,24.8,2.4,1.9,0.46,2,35,full-prep,no spice,Modern Bistro,Vegetarian,4.24,30531,True
2026-05-05,2026-05-10,ce712198-c190-4917-8ba4-07e5f1a993e8,7851,Creamy Mustard Salmon With Crushed Potatoes And Greens,,537,31.3,31.4,,34.7,,,1.35,,,,,,,,,2,10,full-prep,no spice,Gastropub,Gluten Free,4.58,3947,True
2026-05-05,2026-05-10,b47c5670-bb4c-40ac-8f39-f9500c96d134,5398,"Creamy Tomato, Mushroom & Broccoli Spaghetti",344,612,22.5,21.9,9.4,79.5,10.9,7.7,2.3,178,6.6,6.4,2.7,23.1,3.2,2.3,0.67,3,10,full-prep,no spice,10-Minute,Vegetarian,4.43,6108,True
2026-05-05,2026-05-10,773f30e3-471f-4882-8e10-822a5c1d084f,6388,Creamy Tuna Pasta Bake,288,598,38.5,10.3,5.4,91.1,5.1,3.9,1.69,207,13.3,3.6,1.9,31.6,1.8,1.3,0.59,1,30,full-prep,no spice,Modern Bistro,,4.03,4013,True
2026-05-05,2026-05-10,f60c38c2-b14f-4861-84e8-283d5101809e,7626,Creamy Tuscan Tomato & Mozzarella Tortellini Soup,356,571,24.1,27.6,14.5,57.2,13.0,5.4,2.89,160,6.8,7.8,4.1,16.1,3.6,1.5,0.81,3,10,full-prep,no spice,10-Minute,Vegetarian,4.43,362,True
2026-05-05,2026-05-10,7dab566c-d2f1-4c15-88d1-41c0ceca045f,15460,Creamy Wild Garlic Chicken Thigh Stew With Waxy Potatoes,489,447,33.3,16.2,3.7,44.3,9.1,12.4,1.05,91,6.8,3.3,0.7,9.1,1.9,2.5,0.21,2,10,full-prep,no spice,10-Minute,Dairy Free; Gluten Free,4.14,461,True
2026-05-05,2026-05-10,638fdfc5-df8e-47b5-be2f-f37a3f078ef8,15832,Crispy Bacon & Lemony British Asparagus Linguine,286,532,26.8,14.8,6.8,71.6,5.2,4.7,1.59,186,9.4,5.2,2.4,25.1,1.8,1.6,0.56,1,30,full-prep,no spice,Modern Bistro,,4.83,6,True
2026-05-05,2026-05-10,a23e7c4f-f1c8-491d-96b4-0feef552a52a,3937,Crispy Basa Wraps With Chilli Mayo,412,791,36.6,36.3,10.1,78.7,13.7,4.1,1.19,191,8.9,8.8,2.4,19.1,3.3,1.0,0.29,2,25,full-prep,mild,20 minute meals,,4.24,4292,True
2026-05-05,2026-05-10,95b05c59-06ba-4820-a425-340f9958b934,1831,"Crispy Garlic Chicken, Waxy Potatoes & Garden Veg",526,541,40.6,19.0,9.4,52.0,7.4,3.5,0.35,102,7.7,3.6,1.8,9.9,1.4,0.7,0.07,1,35,full-prep,no spice,Modern Bistro,,4.23,38653,True
2026-05-05,2026-05-10,c6750e05-8992-4745-9fa6-0ad761922174,3158,Crispy Pepperoni Pizza Quesadillas With Crunchy Salad,296,719,24.9,42.0,17.1,59.8,7.3,4.5,2.32,242,8.4,14.2,5.8,20.2,2.5,1.5,0.78,2,25,full-prep,no spice,20 minute meals,,4.32,20702,True
2026-05-05,2026-05-10,41aadab6-aaf3-4886-9dd1-990a70e156de,7173,Crispy Pork Spring Roll Wraps With Sweet Chilli Sauce,436,624,37.3,20.1,7.8,73.1,18.9,8.0,2.06,142,8.6,4.6,1.8,16.7,4.3,1.8,0.47,2,35,full-prep,spicy,Family Kitchen,Dairy Free,3.9,5706,True
2026-05-05,2026-05-10,bde9ee59-799a-4136-b91d-e3b8de9b22ad,1144,Crispy Smoky Basa With Creamed Leeks,386,285,24.4,3.2,1.1,41.5,5.8,6.9,1.53,73,6.3,0.8,0.3,10.7,1.5,1.8,0.4,1,40,full-prep,no spice,Modern Bistro,Dairy Free,4.15,21928,True
2026-05-05,2026-05-10,eddca35f-17ea-4a58-82ba-37504aac8aa9,1554,Dal With Herby Kachumba And Naan,388,368,13.9,11.9,4.2,49.9,7.7,9.6,1.21,94,3.6,3.1,1.1,12.9,2.0,2.5,0.31,2,10,full-prep,mild,10-Minute,Vegan; Vegetarian; Dairy Free,4.08,22438,True
2026-05-05,2026-05-10,299cae05-7be3-4662-829f-1a1432b06e48,12450,Double Chicken Breast & British Asparagus Salad With Zesty Dressing,628,540,60.9,19.1,3.0,33.1,6.5,6.3,0.88,85,9.7,3.0,0.5,5.3,1.0,1.0,0.14,2,10,full-prep,no spice,10-Minute,Dairy Free; Gluten Free,0,0,True
2026-05-05,2026-05-10,4eaf9c91-46e1-4728-873f-09293c21591a,967,Easy Triple Cheese Pizza,331,753,34.8,33.4,12.6,75.5,8.2,6.7,1.92,227,10.5,10.1,3.8,22.8,2.5,2.0,0.58,2,30,full-prep,no spice,20 minute meals,Vegetarian,4.37,9438,True
2026-05-05,2026-05-10,463f16dd-b949-4248-80e9-66d0b128f5d0,7323,Extra Crispy Basa Goujons With Mixed Fries And Curry Ketchup,491,471,30.1,3.1,0.9,83.6,23.0,11.0,1.0,95,6.1,0.6,0.2,17.0,4.7,2.2,0.2,3,35,full-prep,mild,Family Kitchen,Dairy Free,4.29,6205,True
2026-05-05,2026-05-10,a8d1f740-8d95-4b5b-93a5-6e8a94eb09b2,6045,Fable Mushroom Tagine With Date Couscous,334,675,24.1,22.2,9.4,71.3,20.7,24.4,3.13,201,7.2,6.6,2.8,21.3,6.2,7.3,0.94,2,10,full-prep,spicy,10-Minute,Vegan; Vegetarian; Dairy Free,4.34,2790,True
2026-05-05,2026-05-10,1b13a3ed-1b55-4aa7-aece-276e53260936,7341,Feijoada-Style Pork Belly & Black Bean Stew With Rice,410,815,48.5,32.4,11.4,77.6,4.2,13.5,1.68,198,11.8,7.9,2.8,18.9,1.0,3.3,0.41,1,65,full-prep,spicy,Prepped in 5,Dairy Free; Gluten Free,4.31,1290,True
2026-05-05,2026-05-10,ee2862ee-5527-4f9b-b7e6-3aa80e9a72d2,7361,Fiery Ruby Paneer Curry,350,663,25.3,32.6,20.3,68.1,8.6,4.1,2.64,189,7.2,9.3,5.8,19.5,2.5,1.2,0.75,2,25,full-prep,spicy,20 minute meals,Gluten Free; Vegetarian,4.52,2547,True
2026-05-05,2026-05-10,7ec944ab-2731-48f5-81f1-1713fb7c32eb,9268,Fijian-Style Lime & Coconut Pollock Curry With Rice,398,411,23.3,6.5,3.6,64.7,5.2,2.7,1.94,103,5.9,1.6,0.9,16.3,1.3,0.7,0.49,2,25,full-prep,mild,20 minute meals,Dairy Free; Gluten Free,4.18,1554,True
2026-05-05,2026-05-10,4a7f812d-fb5d-4dbe-8dc2-b884181e43d0,6839,Filipino-Style Pork Belly With Garlic Rice,392,735,35.3,31.1,11.2,77.1,19.4,2.3,1.5,187,9.0,7.9,2.9,19.7,5.0,0.6,0.38,1,70,full-prep,no spice,Global Kitchen,Dairy Free,4.14,565,True
2026-05-05,2026-05-10,6fd223c2-23bd-4015-85c8-c3267acf4669,9101,Fragrant Chicken Mince Kebabs With Green Chilli Yoghurt,415,528,33.1,14.3,5.5,66.6,9.0,3.2,0.31,127,8.0,3.5,1.3,16.0,2.2,0.8,0.07,2,25,full-prep,spicy,20 minute meals,Gluten Free,3.89,902,True
2026-05-05,2026-05-10,8f2c57db-46a8-4be8-8546-d1229d9eddfa,12650,Fragrant Thai-Style Chicken Breast Stir-Fry With Rice,360,532,42.1,11.2,2.8,66.0,7.5,3.0,2.67,147,11.7,3.1,0.8,18.3,2.1,0.8,0.74,1,30,full-prep,spicy,20 minute meals,Dairy Free; Gluten Free,4.33,3,True
2026-05-05,2026-05-10,80ed3715-2191-4717-920c-3247aaea5987,6764,French-Style Mustard & Garlic Chicken Breast With Rice,407,641,38.9,23.1,9.6,67.4,2.5,6.0,2.0,157,9.6,5.7,2.4,16.6,0.6,1.5,0.49,1,10,full-prep,no spice,10-Minute,Gluten Free,3.8,723,True
2026-05-05,2026-05-10,839d8cd4-4332-4b5e-af59-0df0e03c5484,1616,Garlic Mushroom & Sage Gnocchi,378,487,19.4,19.1,5.9,59.2,2.0,4.7,1.79,129,5.1,5.1,1.6,15.7,0.5,1.2,0.47,2,10,full-prep,no spice,10-Minute,Vegetarian,4.07,24635,True
2026-05-05,2026-05-10,d6e39fc8-7d04-4a2b-9f5b-41f349a09f78,6210,"Garlic, Chilli & Cream Tortiglioni With British Asparagus",275,630,22.6,24.3,11.8,83.9,8.4,6.8,1.79,228,8.2,8.8,4.3,30.5,3.1,2.5,0.65,1,25,full-prep,spicy,20 minute meals,Vegetarian,4.5,16314,True
2026-05-05,2026-05-10,27c37067-5651-4b1a-8db0-7ef284706e8b,7393,Greek-Style Chicken With Herby Green Bean Rice,338,538,35.2,15.8,2.1,63.5,5.0,4.5,1.62,159,10.4,4.7,0.6,18.8,1.5,1.3,0.48,2,20,full-prep,no spice,Protein Hit,Dairy Free; Gluten Free,4.12,2669,True
2026-05-05,2026-05-10,e4a65c6b-d3a6-4fca-bbc9-7d74d55dccba,15821,Halloumi Tacos With Peri Peri Mayo & A Chicken Breast,582,1084,61.4,62.6,25.1,69.8,10.5,8.7,3.01,186,10.5,10.7,4.3,12.0,1.8,1.5,0.52,2,25,full-prep,spicy,20 minute meals,,0,0,True
2026-05-05,2026-05-10,fdb305c9-1d2f-4b2b-8339-e1049dc14c34,7407,Harissa Chicken Breast Stuffed Sourdough Pitta & Tomato Bulgur,414,719,43.2,17.8,2.3,98.6,8.4,8.7,1.62,173,10.4,4.3,0.5,23.8,2.0,2.1,0.39,2,25,full-prep,spicy,20 minute meals,Dairy Free,4.33,2594,True
2026-05-05,2026-05-10,01e2e485-88dc-483a-9b57-02658efa6407,5804,Hearty Chicken & Spelt Soup With Parsley Oil,373,497,42.8,6.3,1.5,71.4,10.9,11.1,2.18,133,11.5,1.7,0.4,19.2,2.9,3.0,0.58,2,45,full-prep,no spice,Fibre Fix,Dairy Free,4.26,2731,True
2026-05-05,2026-05-10,d09106b1-4dc3-40f9-ace9-b6f7e794c95d,9070,Herby Chicken Meatballs With Creamy Lemon Orzo,405,565,41.8,12.3,5.5,71.6,7.8,4.7,1.61,139,10.3,3.0,1.4,17.7,1.9,1.1,0.4,2,25,full-prep,no spice,20 minute meals,,3.74,5027,True
2026-05-05,2026-05-10,69554bdb-22e9-4ed9-9938-1f58a55949e5,15250,Herby Pork Gnocchi Bolognese,,581,41.9,18.1,,64.3,,,2.2,,,,,,,,,1,10,full-prep,mild,10-Minute,,4.42,763,True
2026-05-05,2026-05-10,184a2468-6c08-4e36-b86e-9f1a98d1bb27,2536,Herby Smoked Basa & Leek Pie,434,400,24.2,14.2,8.6,47.0,6.4,6.8,2.03,92,5.6,3.3,2.0,10.8,1.5,1.6,0.47,1,45,full-prep,no spice,Modern Bistro,Gluten Free,4.34,11851,True
2026-05-05,2026-05-10,3018f057-f644-49ef-b09e-bbf5caedd7f0,6258,Honey Chicken Breast With Tomato & Pepper Rice Bake,431,483,36.5,5.2,1.2,70.1,19.3,5.5,1.31,111,8.5,1.2,0.3,16.3,4.5,1.3,0.3,3,45,full-prep,mild,Family Kitchen,Dairy Free; Gluten Free,4.04,21181,True
2026-05-05,2026-05-10,d2770019-1f03-4ea4-b160-a53e8ac06b17,8214,"Honey, Garlic & Lemon Salmon Tray Bake With Tenderstem",436,454,28.7,19.6,2.9,42.9,14.0,6.5,0.31,104,6.6,4.5,0.7,9.8,3.2,1.5,0.07,1,40,full-prep,no spice,Fine Dine In,Dairy Free; Gluten Free,4.47,1438,True
2026-05-05,2026-05-10,ece6db4f-962c-4cc1-ba24-bac852afc619,9024,Honeyed Harissa Salmon With Herby Tabbouleh & Spiced Yoghurt,448,617,33.7,23.0,3.7,72.3,19.1,6.5,1.89,137,7.5,5.1,0.8,16.2,4.3,1.4,0.42,1,10,full-prep,spicy,Fine Dine In,,4.3,860,True
2026-05-05,2026-05-10,754977cf-d7c0-4f23-b57c-1539cef073bb,8781,Hot Honey & Peanut Butter Wagyu Burger With Black Pepper Chips,542,1048,36.3,64.8,20.8,80.4,20.5,10.1,1.81,193,6.7,11.9,3.8,14.8,3.8,1.9,0.33,1,40,full-prep,spicy,Ultimate Fakeaway,Dairy Free,4.61,163,False
