menu_week_start,scraped_at,id,core_recipe_id,name,portion_weight_g,kcal_per_portion,protein_g_per_portion,fat_g_per_portion,fat_saturates_g_per_portion,carbs_g_per_portion,sugars_g_per_portion,fibre_g_per_portion,salt_g_per_portion,kcal_per_100g,protein_g_per_100g,fat_g_per_100g,fat_saturates_g_per_100g,carbs_g_per_100g,sugars_g_per_100g,fibre_g_per_100g,salt_g_per_100g,five_a_day,prep_time_min,preparation_type,spice_level,food_brand,dietary_claims,rating_avg,rating_count,is_available
2026-05-12,2026-05-10,f64ddedd-633d-4ea5-8c9d-6a77cba3d62b,849,Halloumi Burger With Wedges And Smoky Tomato Relish,458,637,32.0,24.7,16.1,73.6,5.5,7.4,2.85,139,7.0,5.4,3.5,16.1,1.2,1.6,0.62,1,40,full-prep,mild,Modern Bistro,Vegetarian,4.41,21582,True
2026-05-12,2026-05-10,00f69ea0-6b17-4721-b85e-a8a9be12007c,5395,Halloumi Souvlaki-Style Sandwich With Tzatziki,562,682,34.9,26.6,16.8,78.2,9.7,7.4,2.91,121,6.2,4.7,3.0,13.9,1.7,1.3,0.52,2,40,full-prep,mild,Takeaway Night,Vegetarian,4.36,12095,True
2026-05-12,2026-05-10,1cc11e95-8a59-45cd-83ab-b1a7b0d5cbd5,1678,"Herby Chicken Nuggets, Chips & Beans",585,606,41.9,14.9,1.9,74.3,11.0,13.2,2.13,103,7.2,2.5,0.3,12.7,1.9,2.3,0.36,2,45,full-prep,no spice,Modern Bistro,Dairy Free,4.3,4395,True
2026-05-12,2026-05-10,29ca7cb9-d1a1-4b85-ad9f-91d21ff6a59b,6254,Hoisin & Pepper Noodle Stir-Fry With Spicy Cashew Crumb,554,539,24.4,12.7,2.4,81.8,17.1,11.2,2.26,97,4.4,2.3,0.4,14.8,3.1,2.0,0.41,3,30,full-prep,spicy,Family Kitchen,Vegan; Vegetarian; Dairy Free,4.01,8585,True
2026-05-12,2026-05-10,08e39d73-e8fc-440c-a134-a39daf50601d,2145,Hoisin Chicken & Rice,432,535,36.1,10.4,1.7,74.0,10.5,3.5,1.84,123,8.4,2.4,0.4,17.1,2.4,0.8,0.42,1,10,full-prep,no spice,10-Minute,Dairy Free,4.22,13948,True
2026-05-12,2026-05-10,6243452c-45dc-4793-847c-5f9afcb46867,1326,"Hoisin Chicken Thigh, Orange & Sweet Pea Pods Noodles",343,546,34.2,13.6,3.5,71.5,14.1,3.1,2.28,159,10.0,4.0,1.0,20.9,4.1,0.9,0.66,1,25,full-prep,spicy,20 minute meals,Dairy Free,4.08,2727,True
2026-05-12,2026-05-10,c9189af6-3c70-4b6c-b21d-6bb5e2c4bb3a,2885,Hoisin Pork & Mushroom Rice Bowl,405,619,32.4,22.3,6.9,71.9,10.6,3.6,1.98,152,8.0,5.5,1.7,17.7,2.6,0.9,0.49,1,10,full-prep,mild,10-Minute,Dairy Free,4.39,34074,True
2026-05-12,2026-05-10,7eccfbcd-6ed7-4ae6-8c4c-02572bad1097,7955,Hoisin Tofu & Cashew Nuts With Spinach Rice,401,673,35.4,23.1,3.9,79.2,12.6,6.0,2.9,167,8.8,5.8,1.0,19.8,3.1,1.5,0.72,2,20,full-prep,no spice,Protein Hit,Vegan; Vegetarian; Dairy Free,4.17,732,True
2026-05-12,2026-05-10,794460b5-6ec3-4cdd-bdae-f2ff1068d9de,7549,"Honey, Garlic & Lemon Salmon Tray Bake With Tenderstem",436,458,28.9,19.5,3.9,43.7,14.8,7.3,0.34,105,6.6,4.5,0.9,10.0,3.4,1.7,0.08,1,40,full-prep,no spice,Fine Dine In,Dairy Free; Gluten Free,4.41,6920,True
2026-05-12,2026-05-10,5823de30-ca12-48f4-beff-6c00c78bb3bf,3902,Honey-Harissa Chicken Thigh & Courgette Tray Bake,506,629,43.2,18.7,5.0,75.5,21.7,5.2,1.61,124,8.5,3.7,1.0,14.9,4.3,1.0,0.32,2,40,full-prep,mild,Global Kitchen,,3.92,1755,True
2026-05-12,2026-05-10,a2fbd196-35ef-42fd-9dd0-5dcfef07152d,2840,Indonesian-Style Fiery King Prawn Broth With Rice,306,529,25.6,16.0,8.9,61.7,8.0,9.1,2.08,173,8.4,5.3,2.9,20.2,2.6,3.0,0.68,1,30,full-prep,spicy,Global Kitchen,Dairy Free,4.22,8879,True
2026-05-12,2026-05-10,a9f11ab9-d278-46c7-8860-54e51f29afb3,6117,Japanese-Style Omurice & Shichimi Togarashi King Prawns,340,532,30.3,10.6,3.5,79.3,8.7,6.1,3.19,156,8.9,3.1,1.0,23.3,2.5,1.8,0.94,1,30,full-prep,mild,Takeaway Night,Dairy Free,4.16,2957,True
2026-05-12,2026-05-10,e24d9594-508a-40f4-a6dc-d3ad7f89f1f4,7350,"Juicy Chicken, Harissa & Pepper Wholewheat Tortiglioni",414,599,43.0,14.8,5.7,76.8,13.3,11.6,1.14,144,10.4,3.6,1.4,18.6,3.2,2.8,0.28,2,25,full-prep,spicy,Protein Hit,,4.35,6474,True
2026-05-12,2026-05-10,ccda76ee-78ad-4777-82fb-aa4f121ebbb8,14704,Korean-Style Buffalo Fried Chicken Thigh Sando W. Saucy Furikake Fries,494,755,42.1,27.6,5.3,85.1,12.0,6.5,2.49,152,8.5,5.6,1.1,17.2,2.4,1.3,0.5,1,35,full-prep,spicy,Global Kitchen,Dairy Free,0,0,True
2026-05-12,2026-05-10,d6b6633c-b957-40ca-aedf-b217a9cdf9b2,3370,Korean-Style Yang-Nyum Fried Chicken Thigh,424,810,38.4,27.5,5.2,103.1,21.5,4.5,2.68,191,9.1,6.5,1.2,24.3,5.1,1.1,0.63,1,45,full-prep,spicy,Global Kitchen,Dairy Free,4.67,59666,True
2026-05-12,2026-05-10,89d6f1be-aa7f-4499-bf18-81b90a453bef,7822,Lean Beef Lasagne With Salad,472,542,49.3,11.1,5.0,60.5,12.5,7.6,2.06,114,10.4,2.4,1.1,12.8,2.7,1.6,0.43,3,50,full-prep,no spice,Calorie Controlled,,4.15,786,True
2026-05-12,2026-05-10,37d38d7c-85ca-4a2f-aac0-b7351178d1e1,4281,Loaded Veggie Sweet Potato Nachos,,429,18.0,16.1,,48.2,,,1.73,,,,,,,,,5,35,full-prep,mild,Veg Boost,Vegetarian,4.11,4121,True
2026-05-12,2026-05-10,e298fbc8-fb5c-491c-8a41-ffc25f089094,6266,Margherita Pizza With Chilli Oil And Salad,352,577,24.5,18.6,8.5,75.8,8.4,6.4,1.54,164,7.0,5.3,2.4,21.6,2.4,1.8,0.44,3,30,full-prep,spicy,Family Kitchen,Vegetarian,4.28,8879,True
2026-05-12,2026-05-10,f1d06b91-1e41-43c1-9597-8a6198c580c7,3232,Marmite & Peanut Butter Pork Udon,451,685,42.2,26.6,6.6,68.1,8.7,2.6,3.54,151,9.4,5.9,1.5,15.1,1.9,0.6,0.79,1,10,full-prep,mild,10-Minute,Dairy Free,4.25,14416,True
2026-05-12,2026-05-10,5da42a9b-46fd-4e5c-bca8-f3941c1630c3,1897,Marmite Fried Chicken With Chips And Slaw,443,502,36.3,15.6,2.7,57.6,9.5,6.9,1.26,113,8.2,3.5,0.6,13.0,2.1,1.6,0.28,1,35,full-prep,mild,Global Kitchen,,4.12,6702,True
2026-05-12,2026-05-10,4e787bcf-2283-448f-a6bd-e7e05ac508a0,5248,Mexican Feast With Chicken Thigh Fajitas & Chorizo Potatoes,695,1151,59.5,58.8,25.1,97.7,13.9,9.3,3.07,165,8.6,8.5,3.6,14.1,2.0,1.3,0.44,2,40,full-prep,mild,Ultimate Fakeaway,,4.23,3190,True
2026-05-12,2026-05-10,85a45a53-e119-42ab-a6d5-5cc91d4b71ac,1857,Mexican-Style Chicken Thigh Tray Bake With Lime Yoghurt,620,531,37.3,17.6,5.1,59.9,24.5,9.0,1.21,85,6.0,2.8,0.8,9.7,4.0,1.5,0.19,4,55,full-prep,spicy,One Pan Wonders,,4.25,8974,True
2026-05-12,2026-05-10,3e12fef4-eee4-4007-84cc-319672fe5f61,14131,Mexican-Style Tofu & Rice Bowl With Tomato & Coriander Salsa,390,482,31.0,14.0,2.1,58.2,9.2,8.9,2.56,123,7.9,3.6,0.5,14.9,2.4,2.3,0.66,2,30,full-prep,mild,Nutrient Rich,Vegan; Vegetarian; Dairy Free,4.15,235,True
2026-05-12,2026-05-10,b272662d-d9fb-4fb5-b4f5-bd14576b6b07,10920,"Mint & Basil Pesto, Courgette & Bacon Wholewheat Tortiglioni",318,575,28.9,21.9,10.7,70.1,6.5,8.7,2.3,180,9.1,6.9,3.4,22.0,2.0,2.7,0.72,2,25,full-prep,no spice,20 minute meals,,4.21,91,True
2026-05-12,2026-05-10,61934c19-5054-4edc-850b-bea8692ca851,9085,Miso Mushroom & Caramelised Onion Bucatini,382,471,16.1,6.1,2.3,82.8,10.8,7.4,2.85,123,4.2,1.6,0.6,21.6,2.8,1.9,0.74,3,25,full-prep,no spice,20 minute meals,Vegan; Vegetarian; Dairy Free,4.23,627,True
2026-05-12,2026-05-10,64f96b42-5896-4923-8f7b-88d337b68d4d,5383,Moroccan-Style Chicken Thigh Traybake With Garlic Yoghurt,470,568,41.0,17.5,5.0,62.2,16.6,7.7,1.27,120,8.7,3.7,1.1,13.2,3.5,1.6,0.27,2,40,full-prep,mild,Global Kitchen,,4.41,6556,True
2026-05-12,2026-05-10,8a62fd51-a879-469f-80d7-ddb1dab9677a,327,Mozzarella-Topped Tomato Risotto With Basil Oil,402,485,20.2,11.7,7.8,74.4,11.3,4.5,1.76,120,5.0,2.9,1.9,18.5,2.8,1.1,0.44,3,40,full-prep,no spice,Modern Bistro,Vegetarian; Gluten Free,4.15,14447,True
2026-05-12,2026-05-10,4d128589-b6ce-4d78-80c4-f4ee4d737eb1,5449,Mushroom & British Asparagus Linguine With Toasted Walnuts,456,656,18.6,27.1,3.5,82.7,10.5,7.5,2.06,143,4.1,5.9,0.8,18.1,2.3,1.6,0.45,2,35,full-prep,no spice,Modern Bistro,Vegan; Vegetarian; Dairy Free,4.3,3095,True
2026-05-12,2026-05-10,1bb77fdd-d775-4171-9fee-1caab44bd46d,7210,Mushroom Pasta Bake With Cheesy Truffle Breadcrumbs,323,690,25.6,26.8,14.5,90.9,4.9,5.3,2.36,213,7.9,8.3,4.5,28.2,1.5,1.6,0.73,1,40,full-prep,no spice,Modern Bistro,Vegetarian,4.43,7315,True
2026-05-12,2026-05-10,fcdc403f-c2ee-41e3-978e-338924cf6b08,5421,Olive & Tomato Basa Stew With Crushed Potatoes,446,282,24.9,5.3,1.2,35.5,7.0,5.5,1.86,63,5.6,1.2,0.3,8.0,1.6,1.2,0.42,2,10,full-prep,no spice,10-Minute,Gluten Free; Dairy Free,4.2,4538,True
2026-05-12,2026-05-10,7ec02092-4aef-4239-89fe-4118c09fb645,1876,One Pan Creamy Basa Florentine,373,544,37.9,16.1,9.5,61.3,7.8,4.5,1.24,145,10.2,4.3,2.6,16.4,2.1,1.2,0.33,2,35,full-prep,no spice,One Pan Wonders,,4.23,10699,True
2026-05-12,2026-05-10,ec2a3756-9148-473c-854f-160baa404d74,11082,"One Pan Creamy Sausage, Mushroom & Spinach Orzo",,616,28.4,28.8,,59.4,,,2.35,,,,,,,,,2,30,full-prep,no spice,One Pan Wonders,,4.42,913,True
2026-05-12,2026-05-10,99f7d4bf-058a-4660-826c-964add199374,4009,One Pot Baked Mushroom Stroganoff Tortiglioni,449,566,23.5,14.8,8.0,89.6,9.8,9.4,3.04,126,5.2,3.3,1.8,20.0,2.2,2.1,0.68,4,40,full-prep,mild,Prepped in 5,Vegetarian,4.07,7955,True
2026-05-12,2026-05-10,b8ce39d4-a1f1-4762-8c87-098f950b0484,3208,One Pot Baked Pork Stroganoff Tortiglioni,390,723,41.3,26.0,12.3,86.0,8.4,7.0,2.7,185,10.6,6.7,3.2,22.1,2.2,1.8,0.69,2,70,full-prep,mild,Prepped in 5,,4.14,41788,True
2026-05-12,2026-05-10,49a0ae89-9fb3-4196-94c8-48ed427352de,7513,One Pot Creamy Pork Ragù And Spaghetti,374,732,42.9,25.4,12.1,81.0,11.4,6.2,2.36,195,11.5,6.8,3.2,21.7,3.1,1.7,0.63,1,40,full-prep,no spice,Prepped in 5,,4.26,2438,True
2026-05-12,2026-05-10,aa626e39-ba34-4a9b-91b4-9d0d269e21d7,7680,One Pot Fragrant Thai Chicken Thigh Pilaf,365,599,33.9,22.5,11.2,61.3,7.2,4.9,2.66,164,9.3,6.2,3.1,16.8,2.0,1.3,0.73,2,30,full-prep,spicy,One Pan Wonders,Dairy Free; Gluten Free,3.96,721,True
2026-05-12,2026-05-10,def04478-8c3f-4ee3-b593-fba8560a7a35,3684,"One Pot King Prawn, Pepper & Pesto Orzo",327,524,29.5,16.3,6.8,63.3,10.8,6.2,2.86,160,9.0,5.0,2.1,19.4,3.3,1.9,0.88,2,30,full-prep,no spice,One Pan Wonders,,4.3,15250,True
2026-05-12,2026-05-10,ee4f732a-f34c-4173-8eea-d17ec35b293f,7178,One Pot Peri Peri Chicken & Rice With Buttered Corn,398,525,38.4,7.3,2.3,76.5,14.3,6.4,1.36,131,9.6,1.8,0.6,19.2,3.6,1.6,0.34,2,30,full-prep,spicy,One Pan Wonders,Gluten Free,4.26,8846,True
2026-05-12,2026-05-10,d2ef39f4-579f-4291-a03a-f13762663800,7186,One Pot Peri Peri King Prawn & Pea Tortiglioni,319,550,30.0,9.2,4.5,91.3,10.7,10.6,2.24,172,9.4,2.9,1.4,28.6,3.4,3.3,0.7,2,30,full-prep,spicy,One Pan Wonders,,4.26,1504,True
2026-05-12,2026-05-10,40e8db86-6189-4f1e-aea1-71b0d010a368,7882,One Pot Pesto & Rainbow Veg Conchiglie Primavera,323,740,22.8,32.4,7.2,85.4,9.1,5.8,2.72,229,7.1,10.0,2.2,26.4,2.8,1.8,0.84,2,10,full-prep,no spice,10-Minute,Vegetarian,4.01,1089,True
2026-05-12,2026-05-10,91a6b02a-0afe-4e55-98a0-e80f34250afe,3540,"One Pot Spicy Chicken Thigh, Mushroom & Sweetcorn Noodles",378,585,36.4,20.3,4.6,65.3,7.5,4.4,3.02,154,9.6,5.4,1.2,17.3,2.0,1.2,0.8,2,40,full-prep,mild,Prepped in 5,Dairy Free,4.3,8158,True
2026-05-12,2026-05-10,9243ad5f-c946-4b4f-84da-803bc24a08cb,5121,Oven Baked Halloumi Ratatouille With Herby Rice,493,630,29.3,25.2,16.2,72.3,13.4,8.1,2.39,127,5.9,5.1,3.3,14.7,2.7,1.6,0.48,4,40,full-prep,no spice,Prepped in 5,Vegetarian; Gluten Free,4.04,3787,True
2026-05-12,2026-05-10,592ab490-a861-4bc7-8b32-a8c15b16de5e,4479,Oven-Baked Greek Cheese & Wholewheat Tortiglioni,398,531,25.7,14.4,7.7,78.2,14.9,14.6,2.83,133,6.5,3.6,1.9,19.7,3.7,3.7,0.71,4,40,full-prep,spicy,Prepped in 5,Vegetarian,4.04,1504,True
2026-05-12,2026-05-10,f7804c25-d115-4e4c-8468-adc5ae4745aa,1938,"Pan-Fried Basa With Gnocchi, Mushrooms & Spinach",446,440,32.6,8.4,4.8,59.2,1.6,3.6,2.12,98,7.3,1.9,1.1,13.3,0.4,0.8,0.47,2,35,full-prep,no spice,Modern Bistro,,4.11,13467,True
2026-05-12,2026-05-10,131782bb-02f3-4907-9fb4-a0017564cd85,2362,Pan-Fried Salmon And Avocado Salad With Orange-Miso Dressing,478,620,33.1,39.6,7.3,33.9,13.2,10.0,1.67,129,6.9,8.3,1.5,7.1,2.8,2.1,0.35,2,25,full-prep,no spice,Fine Dine In,Dairy Free,4.14,1403,True
2026-05-12,2026-05-10,9471405a-c28c-4b4a-8d5a-3b47e72bf4fc,8017,Paneer Tikka Loaded Masala Fries,509,528,25.3,21.3,13.0,61.4,20.8,6.6,1.78,103,5.0,4.2,2.5,12.1,4.1,1.3,0.35,2,35,full-prep,mild,Moments,Gluten Free; Vegetarian,4.44,1820,True
2026-05-12,2026-05-10,6359cfdd-bc98-4814-b0d7-72486960585e,14754,Pepper & Spinach Shakshuka With Feta & Seeds,390,392,20.9,18.7,5.5,36.0,10.5,6.9,1.6,100,5.4,4.8,1.4,9.2,2.7,1.8,0.41,3,25,full-prep,spicy,Nutrient Rich,Vegetarian,4.39,193,True
2026-05-12,2026-05-10,0214f33f-8f1e-4f19-aff7-3e328dce83f6,7238,Peri Peri Spiced Basa Fish Cakes With Chips And Spicy Peas,488,637,31.6,23.4,2.4,78.8,13.8,11.2,1.08,130,6.5,4.8,0.5,16.2,2.8,2.3,0.22,2,40,full-prep,spicy,Modern Bistro,Dairy Free,4.17,1667,True
2026-05-12,2026-05-10,ee5ff826-9b5c-4ee1-8216-cff60c80ee6f,14748,Peruvian-Style Chicken Rice Bowl With Zingy Corn Salad,401,441,37.1,13.2,2.4,43.7,9.5,6.4,1.27,109,9.2,3.3,0.6,10.9,2.4,1.6,0.32,2,25,full-prep,mild,Nutrient Rich,Dairy Free; Gluten Free,4.22,294,True
2026-05-12,2026-05-10,ac880d00-b0b1-45f7-95aa-d2bdb5d4396b,1281,"Pink Pesto, King Prawn & Pepper Linguine",325,576,26.6,16.1,6.3,76.5,9.6,6.1,1.26,177,8.2,4.9,1.9,23.5,3.0,1.9,0.39,1,25,full-prep,spicy,20 minute meals,,4.48,15394,True
2026-05-12,2026-05-10,a6e21de3-ba46-405c-8933-62fc15593fc0,6029,Pistachio Pesto With Fresh Tagliatelle,293,555,23.8,13.3,4.5,84.7,8.2,8.0,0.17,189,8.1,4.6,1.5,28.9,2.8,2.7,0.06,1,10,full-prep,no spice,Pasta Pronto,Vegetarian,3.78,8039,True
2026-05-12,2026-05-10,2d6668b9-6227-417e-aaff-4c12749b230e,5187,Plant-Based Creamy Mushroom Miso Udon,518,488,13.0,18.0,2.3,67.2,7.0,5.1,2.15,94,2.5,3.5,0.4,13.0,1.4,1.0,0.41,2,25,full-prep,no spice,20 minute meals,Vegan; Vegetarian; Dairy Free,4.35,11563,True
2026-05-12,2026-05-10,2c123a10-258b-4d6d-b814-e8f772cf2401,7221,Plant-Based ‘Nduja & Tomato Risotto With Basil Oil,337,508,16.9,13.7,3.7,75.8,10.3,7.0,2.08,150,5.0,4.1,1.1,22.5,3.1,2.1,0.62,3,45,full-prep,spicy,Modern Bistro,Vegan; Vegetarian; Dairy Free; Gluten Free,4.43,1668,True
2026-05-12,2026-05-10,49d38d05-9233-4948-a856-0b04ba3b1199,509,Pork Loin Steak With BBQ Sauce And Pickled Salad,494,624,33.5,34.6,12.2,46.5,15.5,5.4,0.97,126,6.8,7.0,2.5,9.4,3.1,1.1,0.2,2,30,full-prep,mild,Modern Bistro,Dairy Free; Gluten Free,4.18,11173,True
2026-05-12,2026-05-10,fd5ec21f-2c4a-4063-8a8f-0214a456f939,4698,Pork Scaloppine With Creamy Sauce & Crackling Mash,421,660,37.6,39.7,16.2,40.8,7.4,7.7,1.45,156,8.9,9.4,3.8,9.7,1.8,1.8,0.34,1,45,full-prep,no spice,Modern Bistro,Gluten Free,4.41,6786,True
2026-05-12,2026-05-10,5df04dda-1521-4d17-b469-2f10cc1a32c2,1009,Posh Basa Finger Sandwich With Chips And Dill Mayo,410,635,28.2,24.6,2.3,75.5,6.7,7.1,0.77,154,6.9,6.0,0.6,18.4,1.6,1.7,0.19,1,30,full-prep,no spice,Modern Bistro,Dairy Free,4.36,49234,True
2026-05-12,2026-05-10,70e69c52-f18f-4cb8-98f4-14a19f546877,7505,Prosciutto Caprese Baguette With Buttery Basil Potatoes,426,476,24.9,17.3,9.1,56.2,6.8,5.6,1.99,111,5.8,4.1,2.1,13.2,1.6,1.3,0.47,1,10,full-prep,no spice,10-Minute,,4.07,728,True
2026-05-12,2026-05-10,2222fd70-96f1-48bc-b043-ca31e8cbbfea,10711,Pulled Chicken Wholemeal Tacos With Crispy Corn And Pickled Shallot,418,681,41.7,25.9,13.3,66.2,11.8,12.9,1.18,162,10.0,6.2,3.2,15.8,2.8,3.1,0.28,2,35,full-prep,mild,Global Kitchen,Dairy Free,4,28,True
2026-05-12,2026-05-10,1d03c765-dc9d-4617-8d63-d1007c401ebc,7480,Pulled Pork Chilli With Buttered Corn & Rice,548,829,48.0,37.6,18.5,75.9,9.8,5.3,2.69,151,8.8,6.9,3.4,13.8,1.8,1.0,0.49,2,35,full-prep,mild,Gastropub,,4.45,846,True
2026-05-12,2026-05-10,1af8aab6-70e7-472d-a941-b53cce3e60eb,5039,Puttanesca-Style Sauce With Tomato & Mozzarella Tortelloni,266,409,17.3,14.7,4.3,51.9,9.0,3.9,1.94,153,6.5,5.5,1.6,19.5,3.4,1.4,0.73,1,10,full-prep,no spice,Pasta Pronto,Vegetarian,4.06,9627,True
2026-05-12,2026-05-10,877d81ac-6f52-44ea-ab9b-79c98870c863,10096,"Ready-To-Heat Steak & Ale Pie With Cheddar Mash, Gravy & Peas",507,768,36.8,26.2,15.2,96.5,9.2,12.1,2.64,151,7.3,5.2,3.0,19.0,1.8,2.4,0.52,1,30,full-prep,no spice,Semi-Prepped,,4.39,239,True
2026-05-12,2026-05-10,7fc4e11a-f535-45b9-9665-8dbcee4cbc79,8519,Ready-To-Heat Thai Green Chicken Curry With Rice & Lime Slaw,,658,24.4,26.3,,85.2,,,1.07,,,,,,,,,1,10,full-prep,mild,Semi-Prepped,Dairy Free,3.66,262,True
2026-05-12,2026-05-10,5ac95fe7-b215-4a3a-b429-084cc32490c6,5796,Rump Steak Sandwich With Horseradish Mayo,478,730,42.3,29.7,7.9,74.0,6.3,7.1,0.84,152,8.8,6.2,1.7,15.5,1.3,1.5,0.18,1,40,full-prep,mild,Gastropub,,4.42,1156,True
2026-05-12,2026-05-10,f6ce7fd4-c42b-4331-8f5b-d5d1925d80cd,6295,Salt & Pepper Fable Mushrooms With Sweet Chilli Sauce,293,653,21.7,18.5,8.9,77.3,6.5,19.7,1.69,223,7.4,6.3,3.0,26.4,2.2,6.7,0.58,1,30,full-prep,spicy,Global Kitchen,Vegan; Vegetarian; Dairy Free,4.03,1404,True
2026-05-12,2026-05-10,5dc4886d-acf6-476d-a382-ffdeb2de0191,5553,"Sausage, Thyme & Mushroom White Ragù With Spaghetti",341,669,29.8,25.9,12.8,76.8,6.9,5.7,2.52,196,8.8,7.6,3.8,22.6,2.0,1.7,0.74,1,10,full-prep,no spice,10-Minute,,4.26,7619,True
2026-05-12,2026-05-10,efbf7f37-f2fa-43c3-a51b-49080f636f99,6073,Scandinavian-Style King Prawn Skagen With Zingy Apple Salad,448,429,19.6,13.1,7.7,60.2,11.6,6.2,1.07,95,4.4,2.9,1.7,13.4,2.6,1.4,0.24,1,35,full-prep,no spice,Modern Bistro,,4.17,961,True
2026-05-12,2026-05-10,64b8e4b8-3578-4027-a3eb-be40614ffd75,5866,Sesame Sweet Potato & Avocado Poke Bowl With Ponzu Glaze,572,700,11.9,31.4,5.6,94.1,13.6,9.8,2.36,122,2.1,5.5,1.0,16.4,2.4,1.7,0.41,5,35,full-prep,no spice,Veg Boost,Vegetarian; Dairy Free,4.3,4901,True
2026-05-12,2026-05-10,17531df3-8fb1-451c-9ebd-34505b36ffa7,4829,"Sesame, Honey & Lime Basa With Sweet Potato Wedges",474,405,23.8,3.5,1.0,72.6,23.7,6.9,1.47,85,5.0,0.7,0.2,15.3,5.0,1.4,0.31,3,40,full-prep,no spice,Global Kitchen,Dairy Free,4.49,14104,True
2026-05-12,2026-05-10,c932863d-bee5-4f47-9713-b1294045886d,8368,Shredded Hoisin Chicken Wraps,,529,39.1,11.9,,65.4,,,2.17,,,,,,,,,2,20,full-prep,no spice,Protein Hit,Dairy Free,4.34,2947,True
2026-05-12,2026-05-10,81ccf6f5-213b-4f20-8906-26903a58963f,4750,Sloppy Joe Loaded Fries With Smoky Ranch Dressing,499,624,32.2,32.3,9.7,53.8,13.1,8.4,1.87,125,6.5,6.5,1.9,10.8,2.6,1.7,0.38,2,35,full-prep,no spice,Global Kitchen,Dairy Free; Gluten Free,4.36,8687,True
2026-05-12,2026-05-10,29d3c6ff-d91f-43d6-82ae-2c90a13b1b20,1592,Smoky Chicken Goulash With Rice,409,501,34.8,16.3,8.8,54.2,8.6,4.8,1.33,122,8.5,4.0,2.1,13.2,2.1,1.2,0.33,3,35,full-prep,mild,Global Kitchen,Gluten Free,4.05,20990,True
2026-05-12,2026-05-10,307a6633-b4cb-4c92-92c0-1c8d2fd86296,1364,Smoky Chipotle Mac 'N' Cheese,363,646,22.9,28.0,17.4,80.5,14.3,8.3,1.68,178,6.3,7.7,4.8,22.2,3.9,2.3,0.46,2,30,full-prep,,Takeaway Night,Vegetarian,4.33,25813,True
2026-05-12,2026-05-10,4ea217b3-75af-4e4d-9f7e-6f9b841ef47d,4569,Smoky Chipotle Mac 'N' Cheeze,503,665,15.7,23.5,5.9,101.7,22.7,12.1,1.39,132,3.1,4.7,1.2,20.2,4.5,2.4,0.28,3,30,full-prep,mild,Takeaway Night,Vegan; Vegetarian; Dairy Free,4.19,2575,True
2026-05-12,2026-05-10,3c6a958d-94fb-4efd-822c-df189264a3fb,5485,Smoky Chorizo & Pepper Farfalle,273,727,29.0,33.0,14.6,84.4,7.2,6.2,2.8,266,10.6,12.1,5.4,30.9,2.6,2.3,1.02,1,25,full-prep,mild,20 minute meals,,4.39,16577,True
2026-05-12,2026-05-10,bfa27b27-88ab-4bf9-acb8-fd98760a6aaf,5186,Smoky Garlic King Prawn & Pea Spaghetti,336,535,29.8,9.1,4.5,83.1,9.7,9.1,2.28,159,8.9,2.7,1.4,24.7,2.9,2.7,0.68,2,10,full-prep,mild,10-Minute,,4.11,15711,True
2026-05-12,2026-05-10,b50b621a-cd76-4b9e-848a-b2fa741e06bc,4088,Smoky Spanish-Style King Prawns & Rice,376,499,20.1,15.9,1.4,67.2,4.8,3.2,2.27,132,5.3,4.2,0.4,17.9,1.3,0.9,0.6,1,10,full-prep,mild,10-Minute,Dairy Free; Gluten Free,4.16,7479,True
2026-05-12,2026-05-10,69e24332-1e03-49f1-a8e9-c92a00aff1c4,7376,Spanish-Style Chorizo Orzo With Lemon Aioli,396,678,28.1,29.6,6.7,75.3,16.2,10.4,2.44,171,7.1,7.5,1.7,19.0,4.1,2.6,0.62,3,35,full-prep,no spice,Family Kitchen,,4.31,5130,True
2026-05-12,2026-05-10,f022af61-c13a-40e5-825f-2c4689ca231c,5436,Spicy Coconut Basa Burger With Sunshine Mayo,436,602,29.5,24.0,9.8,66.6,13.2,10.0,0.94,137,6.8,5.5,2.2,15.3,3.0,2.3,0.22,2,40,full-prep,spicy,Takeaway Night,Dairy Free,4.39,883,True
2026-05-12,2026-05-10,abbe652e-5588-4712-8494-adc4657c9162,6341,Spicy Halloumi Rancheros With Avocado And Ciabatta,406,696,31.4,42.0,20.2,48.8,7.4,7.0,2.98,171,7.7,10.3,5.0,12.0,1.8,1.7,0.73,2,10,full-prep,spicy,10-Minute,Vegetarian,4.26,6996,True
2026-05-12,2026-05-10,2516c77f-50f6-4a0e-8f6b-6c3142eb5d42,878,Spicy Hoisin Pork With Sesame Greens,328,577,32.4,18.2,5.5,71.0,10.6,3.3,1.69,176,9.9,5.6,1.7,21.7,3.2,1.0,0.52,1,30,full-prep,spicy,Global Kitchen,Dairy Free,4.29,35232,True
2026-05-12,2026-05-10,6d344b6c-a622-42dd-98e1-fe49ad3bce23,5551,Spicy King Prawn & Egg Singapore-Style Fried Rice,295,503,26.6,13.0,9.1,68.6,6.6,8.4,2.29,170,9.0,4.4,3.1,23.3,2.2,2.8,0.78,1,25,full-prep,spicy,20 minute meals,Dairy Free,4.33,29404,True
