menu_week_start,scraped_at,id,core_recipe_id,name,portion_weight_g,kcal_per_portion,protein_g_per_portion,fat_g_per_portion,fat_saturates_g_per_portion,carbs_g_per_portion,sugars_g_per_portion,fibre_g_per_portion,salt_g_per_portion,kcal_per_100g,protein_g_per_100g,fat_g_per_100g,fat_saturates_g_per_100g,carbs_g_per_100g,sugars_g_per_100g,fibre_g_per_100g,salt_g_per_100g,five_a_day,prep_time_min,preparation_type,spice_level,food_brand,dietary_claims,rating_avg,rating_count,is_available
2026-06-02,2026-05-27,cc79d8a1-9857-4c42-a7a1-76e1ae9df222,792,Caribbean-Style Smoky Basa With Sweet Potato Mash,477,384,23.9,3.6,1.3,67.2,20.9,6.3,1.72,80,5.0,0.8,0.3,14.1,4.4,1.3,0.36,3,25,full-prep,spicy,20 minute meals,Dairy Free,4.22,22144,True
2026-06-02,2026-05-27,8de2011c-6744-4019-84ff-a65ca516d076,7455,Cheesy Asparagus & Pea Risotto,389,572,23.9,17.1,10.7,78.4,11.4,8.6,1.8,147,6.1,4.4,2.8,20.2,2.9,2.2,0.46,2,45,full-prep,no spice,Calorie Controlled,Vegetarian; Gluten Free,4.25,616,True
2026-06-02,2026-05-27,83f734c9-a15d-421b-a026-960dbd90b617,13117,Cheesy Baked Basa And Pea Greens With Garlic Butter,,412,34.0,9.5,,49.8,,,0.48,,,,,,,,,2,35,full-prep,no spice,Family Kitchen,,4.48,1852,True
2026-06-02,2026-05-27,c2d290eb-a34c-4882-9256-2c1f36c47209,4668,Cheesy Baked Veggie Enchiladas,473,529,24.2,11.6,5.5,78.8,14.2,8.6,1.86,111,5.1,2.5,1.2,16.6,3.0,1.8,0.39,3,40,full-prep,spicy,Calorie Controlled,Vegetarian,4.28,3560,True
2026-06-02,2026-05-27,b3e6826e-79ef-42c5-9a96-28073bb8f5f2,5598,Cheesy Black Bean Enchiladas,334,564,24.1,16.0,8.2,76.1,7.9,14.7,2.53,168,7.2,4.8,2.5,22.8,2.4,4.4,0.76,3,35,full-prep,mild,Global Kitchen,Vegetarian,4.34,20545,True
2026-06-02,2026-05-27,7f25b9ef-6f77-4211-8add-1aabf1567be3,3956,"Cheesy Meat-Free Meatballs, Garlic Ciabatta & Crunchy Lettuce",462,685,47.6,23.2,8.6,68.3,11.1,10.3,3.43,148,10.3,5.0,1.9,14.8,2.4,2.2,0.74,2,40,full-prep,no spice,Modern Bistro,Vegetarian,3.95,987,True
2026-06-02,2026-05-27,0f4a1c8e-c73e-462f-adc5-3719c5535f4f,8005,Chicken And Prosciutto Saltimbocca Alla Romana,542,367,39.1,8.3,2.6,34.7,7.3,4.9,1.38,67,7.2,1.5,0.5,6.4,1.4,0.9,0.25,2,40,full-prep,no spice,Fine Dine In,Dairy Free; Gluten Free,4.4,620,True
2026-06-02,2026-05-27,2570596c-eab9-4002-859c-568ad4211e41,15148,Chicken Doner Pitta With Garlic Mayo & Hot Sauce,,466,33.3,15.4,,48.8,,,1.03,,,,,,,,,2,40,full-prep,spicy,Takeaway Night,Dairy Free,0,0,True
2026-06-02,2026-05-27,60290539-8a13-4a35-97f0-5445b83c740a,10913,Chicken Katsu Curry With Brown Rice,,577,41.5,8.5,,82.1,,,1.59,,,,,,,,,2,45,full-prep,mild,Takeaway Night,Dairy Free,4.19,776,True
2026-06-02,2026-05-27,a3f7701f-d54e-41fe-bcd8-ac92b3ea8400,6354,Chicken Korma Burger With Chips And Salad,458,655,41.4,23.4,10.1,67.4,10.3,10.9,1.83,143,9.0,5.1,2.2,14.7,2.3,2.4,0.4,1,40,full-prep,mild,Takeaway Night,Dairy Free,4.45,2811,True
2026-06-02,2026-05-27,fa0b8f13-b770-42e7-8ead-9d0b2dd9d657,1206,Chicken Satay Curry With Brown Rice & Kale,363,605,40.4,21.3,10.2,60.3,6.4,7.7,2.9,166,11.1,5.9,2.8,16.6,1.8,2.1,0.8,1,40,full-prep,mild,Global Kitchen,Dairy Free; Gluten Free,4.38,10633,True
2026-06-02,2026-05-27,337bd2c6-3b3f-45d6-9a01-1f14b8d261d1,5204,Chicken Shawarma Salad With Garlic Mayo,562,416,33.0,15.2,1.9,39.9,8.7,7.3,0.29,74,5.9,2.7,0.3,7.1,1.5,1.3,0.05,3,40,full-prep,mild,Takeaway Night,Dairy Free; Gluten Free,4.39,9816,True
2026-06-02,2026-05-27,41a20cf7-10c3-4151-9cec-14074c2f5a30,5736,"Chicken Teesside Parmo With Garlic Mayo, Chips And Salad",440,620,38.9,31.5,7.4,47.0,4.7,4.4,0.76,140,8.8,7.2,1.7,10.7,1.1,1.0,0.17,1,40,full-prep,no spice,Takeaway Night,,4.35,14707,True
2026-06-02,2026-05-27,b90893a5-f141-49f9-94e4-16a152bdbaae,2232,Chicken Tikka Burger With Jeera Potatoes,563,521,40.2,9.6,2.3,69.9,15.3,8.4,0.85,92,7.1,1.7,0.4,12.4,2.7,1.5,0.15,1,40,full-prep,mild,Global Kitchen,,4.21,3595,True
2026-06-02,2026-05-27,70fdf51b-1c17-471a-941e-47c2a7ac5d86,15802,Chicken Tikka Masala With Saffron Rice,391,512,29.7,20.3,6.3,47.3,11.3,10.6,2.89,130,7.6,5.2,1.6,12.1,2.9,2.7,0.74,2,7,heat-only,mild,Heat & Eat,,3.38,13,True
2026-06-02,2026-05-27,717f5b6f-5134-47c4-a547-a4828d40060d,8422,Chicken Wrapped In Bacon With Creamy Potato & Leek Gratin,588,570,51.2,21.1,8.2,46.7,12.0,12.7,2.34,96,8.7,3.6,1.4,7.9,2.0,2.2,0.4,2,45,full-prep,no spice,Fine Dine In,,4.35,1872,True
2026-06-02,2026-05-27,a722c971-7218-4b6e-848d-c93faf8d1278,7647,"Chicken, Bacon & Red Wine Chasseur With Crushed Potatoes",473,439,43.1,13.7,4.4,37.7,7.3,6.8,2.9,92,9.1,2.9,0.9,8.0,1.6,1.4,0.61,1,10,full-prep,no spice,Fine Dine In,Dairy Free; Gluten Free,4.33,835,True
2026-06-02,2026-05-27,0e5413d1-3347-4f61-aa3b-f1b8892d24d2,2453,Chilli Chicken Thigh Cashew Noodles,316,582,37.9,20.4,4.9,61.7,6.1,4.4,2.26,183,12.0,6.4,1.5,19.5,1.9,1.4,0.71,1,10,full-prep,spicy,10-Minute,Dairy Free,4.23,24945,True
2026-06-02,2026-05-27,1dae9750-432c-466f-bccc-4dd8cda42bec,5692,Chilli-Cheese Naan With Tandoori Chicken Breast,419,622,48.5,23.2,12.0,53.9,7.6,5.1,2.14,148,11.6,5.5,2.9,12.9,1.8,1.2,0.51,2,40,full-prep,mild,Global Kitchen,,4.51,2265,True
2026-06-02,2026-05-27,e7d1fb37-b77f-4ba3-b363-74b8c1e15cfe,4245,Chimichurri Steak With Crispy Potatoes & Fried Egg,559,506,44.3,21.3,8.0,36.2,6.6,6.3,0.31,90,7.9,3.8,1.4,6.5,1.2,1.1,0.06,2,45,full-prep,mild,Modern Bistro,Dairy Free; Gluten Free,4.42,1654,True
2026-06-02,2026-05-27,c441cfb4-75f0-4ad7-900c-e00462362215,14144,Chinese-Style Ginger & Garlic Basa With Rice And Broccoli,369,446,30.2,9.0,1.9,60.1,12.6,7.9,1.3,120,8.2,2.4,0.5,16.3,3.4,2.1,0.35,2,35,full-prep,spicy,Nutrient Rich,Dairy Free,4.11,1144,True
2026-06-02,2026-05-27,100c01be-f219-463e-8c2f-e971f2462bea,13123,Chip Shop Basa & Chip Burger With Curry Sauce,420,485,29.3,4.8,0.9,80.4,9.2,8.2,2.2,115,7.0,1.1,0.2,19.2,2.2,1.9,0.52,1,45,full-prep,mild,Takeaway Night,Dairy Free,4.44,869,True
2026-06-02,2026-05-27,b44536bb-5ac0-4ba9-b56d-49c36a4f2ca9,7287,Chorizo Al Vino With Parsley Potatoes & Roasted Garlic Mayo,386,483,15.8,28.8,6.5,41.6,11.3,6.1,2.72,124,4.1,7.5,1.7,10.8,2.9,1.6,0.7,2,10,full-prep,mild,10-Minute,Gluten Free,4.19,1493,True
2026-06-02,2026-05-27,48649392-9d13-4084-bc43-6d17555066cc,4268,"Chorizo, Pea & Sun-Dried Tomato Orzotto",322,619,31.1,22.3,8.0,71.9,13.8,9.8,2.75,192,9.7,6.9,2.5,22.3,4.3,3.0,0.85,3,30,full-prep,no spice,Modern Bistro,,4.09,8432,True
2026-06-02,2026-05-27,7a943caf-e675-4b58-9aae-b11964fed9ba,1821,"Chorizo, Tomato & Tenderstem Spaghetti",303,716,29.4,31.2,13.1,78.1,9.6,5.6,2.24,236,9.7,10.3,4.3,25.8,3.2,1.8,0.74,1,10,full-prep,no spice,10-Minute,,4.29,39083,True
2026-06-02,2026-05-27,68aa735f-a79b-437c-a490-a451f8af13bc,14845,Classic Lentil Cottage Pie With Cheesy Mash,,459,25.6,9.2,,69.2,,,2.24,,,,,,,,,3,45,full-prep,no spice,Everyday Favourites,Vegetarian,4.4,149,True
2026-06-02,2026-05-27,cc848c40-ceb6-45ac-b11d-defe04d4b286,14861,Classic Pork & Beef Cottage Pie With Cheesy Mash,,652,37.9,30.1,,60.1,,,1.9,,,,,,,,,3,45,full-prep,no spice,Everyday Favourites,,4.51,381,True
2026-06-02,2026-05-27,ff3ba2b9-d90c-4cee-b848-3ef195e8c5e9,15091,Classic Sweet 'N' Sour Chicken Thigh With Pepper & Pineapple,,616,31.6,12.8,,92.0,,,3.33,,,,,,,,,2,30,full-prep,no spice,Classic Fakeaways,Dairy Free,0,0,True
2026-06-02,2026-05-27,74c4924a-e748-4051-bc9d-2af0c1103d86,15106,Classic Sweet 'N' Sour Tofu With Pepper & Pineapple & Brown Rice,,656,37.8,13.3,,93.2,,,3.52,,,,,,,,,2,30,full-prep,no spice,Classic Fakeaways,Vegan; Vegetarian; Dairy Free,0,0,True
2026-06-02,2026-05-27,bc8ed933-9879-4a0c-a43e-c1cd66fa2b4f,3659,"Coronation Chicken Wraps, Cheesy Nibbles And Salad",443,931,46.2,39.8,10.8,95.6,22.4,5.9,2.24,210,10.4,9.0,2.4,21.6,5.0,1.3,0.51,1,35,full-prep,mild,Modern Bistro,,4.36,5494,True
2026-06-02,2026-05-27,410d6191-330f-4af0-8263-c726c0f0c9ec,7004,Creamy Bacon & Red Pepper Sauce With Fresh Tagliatelle,316,594,23.8,19.5,7.9,79.7,7.0,5.8,3.11,187,7.5,6.2,2.5,25.2,2.2,1.8,0.98,1,10,full-prep,spicy,Pasta Pronto,,4.25,2044,True
2026-06-02,2026-05-27,4fbda499-653a-49ea-8eef-d66601cf9c52,4706,Creamy Bacon & Spinach Sauce With Tomato & Mozzarella Tortelloni,240,530,29.3,24.2,10.0,49.0,5.1,3.0,2.88,220,12.2,10.1,4.2,20.4,2.1,1.3,1.2,1,10,full-prep,no spice,Pasta Pronto,,4.1,6276,True
2026-06-02,2026-05-27,c310aa54-d355-41c0-bf1d-8d4fbcbd6c34,11764,Creamy Bacon Alfredo Sauce With Fresh Tagliatelle,,602,27.7,20.6,,76.0,,,2.3,,,,,,,,,1,10,full-prep,no spice,Pasta Pronto,,4.25,3010,True
2026-06-02,2026-05-27,d3e576c9-0245-4f04-8ff5-18c3a149bf35,4682,Creamy Chicken Thigh Soup With Macaroni And Crispy Chicken Skin,404,717,41.2,40.4,17.0,50.7,8.9,6.6,1.69,177,10.2,10.0,4.2,12.6,2.2,1.6,0.42,1,40,full-prep,no spice,Modern Bistro,,4.02,1509,True
2026-06-02,2026-05-27,f0e44024-b9d7-405d-ad43-626044956482,2458,Creamy King Prawn & Courgette Spaghetti,319,571,27.9,16.4,10.0,76.4,6.6,4.2,1.59,178,8.8,5.1,3.1,23.9,2.1,1.3,0.5,1,25,full-prep,no spice,20 minute meals,,4.19,11828,True
2026-06-02,2026-05-27,8a865392-6c92-4344-abb2-d3377b39ce3b,603,Creamy Mushroom & Chive Risotto,309,516,13.9,21.1,13.1,64.5,2.3,3.2,1.75,166,4.5,6.8,4.2,20.9,0.7,1.0,0.56,2,40,full-prep,no spice,Modern Bistro,Vegetarian; Gluten Free,4.4,21819,True
2026-06-02,2026-05-27,e2759a16-4090-4416-a127-dee13cfd25ab,13539,Creamy Mushroom Lasagne With Cheesy Truffle Crumb,373,454,17.7,16.4,8.1,58.7,7.0,4.9,2.28,121,4.8,4.4,2.2,15.7,1.9,1.3,0.61,3,50,full-prep,no spice,Modern Bistro,Vegetarian,4.22,441,True
2026-06-02,2026-05-27,425dd063-f968-4018-9203-f90a1525818a,8241,Creamy Tarragon Chicken Thigh With Asparagus & Roast Potatoes,439,573,32.5,33.8,7.7,36.6,6.2,6.7,0.55,130,7.4,7.7,1.7,8.3,1.4,1.5,0.12,1,35,full-prep,no spice,Modern Bistro,Gluten Free,4,1076,True
2026-06-02,2026-05-27,cb7cd488-ba78-4d39-b8ca-9bc25429bd66,6742,Crispy Bacon & Gremolata With Fresh Orecchiette,291,547,23.4,16.1,7.4,76.0,4.1,4.1,2.72,187,8.0,5.5,2.5,26.1,1.4,1.4,0.93,1,10,full-prep,no spice,Pasta Pronto,,4.36,6122,False
2026-06-02,2026-05-27,128d0f62-5577-45e9-842d-c3d9d2048aab,7942,Crispy Basa Sushi Burritos,444,816,34.3,22.4,5.5,117.7,9.0,5.5,2.28,183,7.7,5.0,1.2,26.5,2.0,1.2,0.51,1,35,full-prep,spicy,Moments,Dairy Free,4.4,760,True
2026-06-02,2026-05-27,93b39b5f-f836-4733-b843-0245c88c04f9,7691,Crispy Chicken Thigh With Green Harissa Spinach Sauce,427,720,38.1,26.9,7.2,80.9,20.2,4.5,1.34,168,8.9,6.3,1.7,19.0,4.7,1.1,0.31,3,35,full-prep,spicy,Veg Boost,Gluten Free,4.23,225,True
2026-06-02,2026-05-27,930a4607-d730-496d-8211-0835fa3de9c8,12749,Crispy Lemon Basa With Chilli Brown Rice,366,491,30.2,4.7,1.1,81.5,13.0,5.7,2.52,134,8.3,1.3,0.3,22.3,3.5,1.6,0.69,1,50,full-prep,mild,Global Kitchen,Dairy Free,0,0,True
2026-06-02,2026-05-27,d4c3fa63-b819-45dc-aab4-6a213b7bc865,12728,Crispy Sea Bass With Potatoes And Sauce Vierge,430,387,27.9,10.9,1.8,46.3,5.4,5.3,0.17,90,6.5,2.5,0.4,10.8,1.3,1.2,0.04,1,25,full-prep,no spice,20 minute meals,Dairy Free; Gluten Free,0,0,True
2026-06-02,2026-05-27,9a3caa14-4b33-4835-87a5-02a3519ecbb9,3327,Curried Chicken Noodles With Flaked Almonds,320,618,40.4,18.9,9.8,69.7,15.4,7.6,1.68,193,12.6,5.9,3.1,21.8,4.8,2.4,0.53,1,10,full-prep,mild,10-Minute,Dairy Free,4.13,8394,True
2026-06-02,2026-05-27,3daf3687-77bb-4d81-8cdc-13552d8dc3de,14773,Double Cheese Pepperoni Pizza With Garlic & Herb Dip,,800,31.1,41.0,,75.1,,,2.73,,,,,,,,,2,30,full-prep,mild,Classic Fakeaways,,4.49,525,True
2026-06-02,2026-05-27,fb579171-1a27-479b-82bf-4007a792c4d2,12629,Double Lean Beef Keema With Lime And Coriander,544,649,66.0,12.8,4.5,64.3,12.9,7.7,2.04,119,12.1,2.4,0.8,11.8,2.4,1.4,0.37,3,30,full-prep,,Global Kitchen,Dairy Free; Gluten Free,4.34,94,True
2026-06-02,2026-05-27,ec6d5548-6cc6-474c-a5e5-c7c1f058b7ba,4666,Easy Creamy Mushroom & Spinach Orzo,383,453,20.3,15.0,9.1,59.0,6.6,5.1,1.91,118,5.3,3.9,2.4,15.4,1.7,1.3,0.5,3,40,full-prep,no spice,Modern Bistro,Vegetarian,4.34,3226,True
2026-06-02,2026-05-27,1cc82780-b03f-43cb-91ba-6a1fa57acfa3,615,Easy One Pot Plant-Based Vegetable Biryani,455,443,14.6,6.6,3.5,78.4,23.2,9.9,1.86,97,3.2,1.4,0.8,17.2,5.1,2.2,0.41,4,35,full-prep,mild,One Pan Wonders,Vegan; Vegetarian; Dairy Free; Gluten Free,4.13,15416,True
2026-06-02,2026-05-27,87974349-8a42-45ec-826a-e4e9d7822aef,6336,Fable Mushroom Teriyaki With Rice,320,697,17.5,22.7,9.8,84.5,17.3,16.2,3.51,217,5.5,7.1,3.1,26.4,5.4,5.1,1.1,1,25,full-prep,no spice,20 minute meals,Vegetarian; Dairy Free,4.48,1808,True
2026-06-02,2026-05-27,88ffeb53-9a44-4a96-b557-95ca289b8467,14291,Firecracker Fable Pulled Mushroom With Rice,317,615,21.0,17.9,8.9,69.5,14.4,18.4,2.47,194,6.6,5.7,2.8,21.9,4.5,5.8,0.78,1,20,full-prep,spicy,20 minute meals,Vegetarian; Dairy Free,4.37,186,True
2026-06-02,2026-05-27,8021c571-d0d4-47f7-987a-abe32aa3d7c9,10816,Fragrant Vietnamese-Inspired Chicken Breast Loaded Fries,,576,33.8,26.8,,51.8,,,1.21,,,,,,,,,1,35,full-prep,spicy,Global Kitchen,Dairy Free,0,0,True
2026-06-02,2026-05-27,ba49d200-fde1-4faa-9397-72d95484941c,8012,Fragrant Vietnamese-Style Meat-Free Chick’n Loaded Fries,469,470,22.5,17.1,11.8,54.0,9.9,14.0,2.15,100,4.8,3.6,2.5,11.5,2.1,3.0,0.46,1,35,full-prep,spicy,Global Kitchen,Vegan; Vegetarian; Dairy Free,4.5,772,True
2026-06-02,2026-05-27,8a63d194-46d5-4a8b-80cf-6736fa9d2a6c,13474,"French-Style Roast Chicken Joint, Cheesy Truffle Frites & Salade",,554,68.2,19.4,,28.0,,,1.46,,,,,,,,,2,35,full-prep,no spice,Fine Dine In,,0,0,True
2026-06-02,2026-05-27,784c31d4-5386-4276-825f-c3ad635a40d1,16570,Garlicky Jumbo King Prawns With Tomato & Green Butter Orzo,,365,26.6,1.8,,59.1,,,2.27,,,,,,,,,1,40,full-prep,no spice,Modern Bistro,Dairy Free,0,0,True
2026-06-02,2026-05-27,e966b115-77de-430f-bffe-110076a87668,7665,Ginger And Chilli Sea Bass With Sesame Pak Choi And Rice,306,542,32.2,21.4,3.3,51.7,2.3,1.7,1.37,177,10.5,7.0,1.1,16.9,0.8,0.6,0.45,1,40,full-prep,spicy,Ultimate Fakeaway,Dairy Free; Gluten Free,4.41,1250,True
2026-06-02,2026-05-27,c307d5dd-fe1c-4af3-bd81-fb3f392abc97,2403,Golden Halloumi With Tzatziki And Fruity Couscous,470,698,35.6,30.2,16.9,71.3,30.4,5.9,3.01,148,7.6,6.4,3.6,15.2,6.5,1.2,0.64,3,10,full-prep,no spice,10-Minute,Vegetarian,4.22,17958,True
2026-06-02,2026-05-27,2f98d217-707a-4dc4-ada9-f8f21ad3da48,8258,"Greek-Style Red Wine Pork, Orzo & Bean Stew",487,541,42.2,14.9,5.7,56.0,13.2,12.7,2.69,111,8.7,3.1,1.2,11.5,2.7,2.6,0.55,2,60,full-prep,mild,Fibre Fix,,4.25,487,True
2026-06-02,2026-05-27,0297969f-94e2-4ab6-a919-5dbb2cfd8a4c,6487,Green Risotto With Black Sesame Crisps,333,498,17.2,16.6,9.4,70.5,6.0,5.6,1.92,149,5.2,5.0,2.8,21.2,1.8,1.7,0.58,2,45,full-prep,spicy,Modern Bistro,Vegetarian; Gluten Free,4.34,3915,True
